,price,lat,long,mc_min,star_min
53,3135.94322389,37.5125374,127.0383688,0.486539445571,0.354562760053
54,1916.39688015,37.5115897,127.0362884,0.554460116925,0.355270646045
55,1821.26650587,37.5115504,127.0367685,0.595269432302,0.383957616274
56,2828.60725822,37.5112481,127.0428171,0.570423565243,0.163245930575
57,2049.42762589,37.511208,127.0402036,0.567748535896,0.248301736529
58,2657.69911504,37.5106451,127.0381352,0.682150676364,0.271582085373
59,3109.35588865,37.5102504,127.0375793,0.723603288626,0.285169332586
60,4584.96637231,37.5135304,127.0315341,0.0905130946053,0.143202252593
61,1833.85917109,37.5132249,127.0228893,0.477301042588,0.38148034416
62,2252.79271825,37.5130561,127.0229548,0.496824806942,0.400671022899
63,1924.56301804,37.5128739,127.0226133,0.51213609802,0.405313590877
64,2689.95031784,37.5124262,127.0239347,0.586334762293,0.505668099015
65,3378.55310851,37.5138229,127.0289671,0.139425770297,0.180657381106
66,2619.56528546,37.5205398,127.0326528,0.557775278284,0.38533607739
67,1704.82724417,37.5165056,127.0313011,0.336521137213,0.212580364935
68,1902.75387263,37.5169037,127.0312903,0.379772107939,0.255629377068
69,2311.34969325,37.5161661,127.0305634,0.291451438303,0.169404980989
70,2932.6931471,37.5045985,127.0666999,0.810222287462,0.380207063248
71,2771.23974527,37.5041928,127.0666699,0.839685589786,0.421858799482
72,6402.31239827,37.501544,127.0680804,1.12148074591,0.391849041183
73,4220.31495191,37.4965682,127.0588507,0.337139909981,0.291794947979
74,2155.26922395,37.4970005,127.0584811,0.29596794216,0.265334448273
75,2642.64264264,37.4975065,127.0601395,0.440463324341,0.163143761785
76,3871.84738624,37.4962859,127.053971,0.156171716463,0.111506890838
77,5932.3653349,37.4994914,127.0610527,0.573406662278,0.096772452752
78,4890.53715196,37.4974576,127.0653265,0.632973034064,0.286868563589
79,5641.68304284,37.4908748,127.0573085,0.391237603702,0.143948066762
80,5222.75465898,37.491182,127.05991,0.221542345709,0.247290095544
81,5055.96731878,37.4920987,127.0625605,0.187912063615,0.172839300917
82,5097.86206899,37.4920987,127.0625605,0.187912063615,0.172839300917
83,4995.96542581,37.4994914,127.0610527,0.573406662278,0.096772452752
84,4848.40113927,37.4994914,127.0610527,0.573406662278,0.096772452752
85,4155.15665796,37.494139,127.0608953,0.121961624381,0.108139574978
86,4308.24658852,37.5002033,127.0691228,1.08340347822,0.247316374313
87,4583.56376201,37.4994947,127.0703247,1.10525530955,0.228908854499
88,4721.12145059,37.4979951,127.0709857,1.05432973563,0.219906464594
89,5045.80323853,37.4925092,127.0559479,0.432073815609,0.133516971796
90,4950.07213196,37.495014,127.0545774,0.262648431945,0.203187228373
91,2536.08543754,37.5033662,127.0505735,0.332567636317,0.0713521418186
92,2636.53593818,37.504284,127.0525547,0.513737311162,0.132557596928
93,2793.51968093,37.5044448,127.0515902,0.433825048714,0.0821594283318
94,2319.03523654,37.5041457,127.051482,0.417841208471,0.0482841167689
95,2668.972441,37.5050714,127.0537731,0.578492149404,0.268902434403
96,2563.52866509,37.5045291,127.0537958,0.61764628058,0.244235304983
97,2794.63431712,37.5045644,127.0541516,0.592817735676,0.275163174319
98,3115.12480277,37.5056037,127.0542018,0.511842990678,0.198781353845
99,3342.3211744,37.5046812,127.056471,0.46358530123,0.178327432603
100,4241.75667619,37.5043669,127.0546834,0.578430891344,0.306503166131
101,2280.02834534,37.5029473,127.0554206,0.625178950311,0.302724808832
102,3404.30311781,37.5040431,127.0572425,0.50578906414,0.159926304793
103,1907.07787378,37.5025369,127.056386,0.589214717524,0.231987206242
104,3390.69557586,37.5013596,127.0515885,0.485943872557,0.270956203476
105,2383.27653794,37.501496,127.0545556,0.466297244346,0.390102162146
106,2937.20722337,37.5015764,127.0548023,0.473262606573,0.401379511757
107,2377.19145982,37.5013137,127.0549741,0.443310247977,0.406620211062
108,1892.83656616,37.5012223,127.0546914,0.43477607017,0.419278068171
109,1925.0,37.5010925,127.0583065,0.502503834599,0.253030222465
110,2243.61074705,37.4997409,127.0525454,0.353312026139,0.394940703266
111,2763.81909548,37.4999932,127.0584096,0.412653578136,0.192521295659
112,2016.1776095,37.4989537,127.0570995,0.249177259773,0.271143672246
113,2150.09940358,37.4990083,127.0572718,0.264145995515,0.255960448811
114,2358.42486058,37.4984102,127.0559528,0.139271236923,0.195742053024
115,2628.00828981,37.4977806,127.0555253,0.05985392537,0.116597325955
116,2366.8487511,37.4978831,127.0558327,0.0858544102851,0.138553502048
117,3217.41389968,37.4975077,127.0556588,0.0487685341442,0.0949637691339
118,2461.941728,37.499162,127.0597139,0.451077540201,0.0455647982958
119,2409.45770303,37.5068204,127.0622577,0.354268326365,0.10149235713
120,2687.10334092,37.5015039,127.0601821,0.642187441006,0.236245511147
121,3773.46002612,37.5008289,127.0608409,0.635075203585,0.177769029218
122,3179.43429582,37.5007327,127.062111,0.721235429002,0.11948896921
123,2147.47039828,37.5033475,127.0654114,0.81254808412,0.495041927526
124,4027.09711025,37.500937,127.0653883,0.966794912806,0.313736647111
125,3060.24679613,37.5005192,127.0638226,0.843246619324,0.170787662464
126,3487.86369066,37.4997794,127.0612125,0.600083352233,0.0896114703751
127,3326.8390797,37.4997456,127.0651317,0.837717029981,0.25736766144
128,2496.01373727,37.488505,127.0456437,1.21108537727,0.688810683959
129,4478.81501264,37.4885498,127.0462809,1.23844156367,0.731866280266
130,2425.75713026,37.487695,127.0467611,1.30278220947,0.774065523783
131,3185.05537691,37.4877509,127.0475417,1.25962396888,0.708129148315
132,1920.25862069,37.4876241,127.0445671,1.24887882144,0.684782444105
133,4351.87078307,37.4880229,127.0449658,1.22620314908,0.677532048296
134,1881.20783569,37.4869326,127.0442955,1.30795329516,0.729356263973
135,3104.05190925,37.4863077,127.0435651,1.34758471261,0.752799064953
136,2538.85374067,37.487089,127.0435778,1.26702615359,0.678967800621
137,2214.22913959,37.4868944,127.0439093,1.29820445764,0.713167729287
138,3692.00150207,37.4861363,127.0462223,1.46349816552,0.894527031745
139,3920.94164708,37.4859032,127.0475934,1.41032676438,0.808855053097
140,5146.93144728,37.4869126,127.0489647,1.24732043459,0.644778639596
141,4231.35590917,37.4853084,127.0494848,1.31808282119,0.732134916479
142,4525.07528952,37.4882818,127.0544123,0.773459678533,0.228272141129
143,2232.55905938,37.4883815,127.0525713,0.89225312926,0.29580634104
144,4223.485548,37.4896405,127.0545117,0.671651912062,0.0805785671768
145,2207.12380477,37.4870602,127.0510637,1.08678169225,0.494005291072
146,2753.13096407,37.4873002,127.051556,1.03610015924,0.445004791402
147,2715.59905595,37.4864024,127.0518455,1.08170684829,0.510091431548
148,4403.76703008,37.4873934,127.0527274,0.949956585392,0.375470447965
149,2902.6842372,37.4881387,127.0511666,1.01006584239,0.407388337429
150,3006.63674187,37.4885335,127.0520866,0.918040371152,0.316156787077
151,2050.84665862,37.4840828,127.0425453,1.55702318643,0.734268223276
152,4652.63094547,37.4936848,127.0507447,0.561975479762,0.514620355009
153,4755.9181622,37.4950584,127.0505701,0.476932454591,0.440702994338
154,2658.78006603,37.4934512,127.0456769,0.808825289771,0.571868866541
155,3576.15006435,37.4919624,127.0429773,0.760452274689,0.317867182396
156,2479.42311623,37.490172,127.0367604,0.841136846313,0.324275010227
157,2707.84081274,37.4907129,127.0421113,0.84539881592,0.292259089287
158,3442.10983148,37.4872733,127.0406411,1.17406817372,0.560008411467
159,4117.44843472,37.4896766,127.0505919,0.941734321159,0.386014504282
160,3082.1417856,37.4879716,127.0380857,1.07637899537,0.485157856533
161,3287.45510984,37.4882393,127.0369876,1.05194976222,0.405397408777
162,2069.68641115,37.4892866,127.0341563,0.995947945709,0.172361632073
163,1960.4348601,37.487881,127.0331691,1.1733882399,0.102768968879
164,2129.61076014,37.48774,127.0328905,1.19731736973,0.102932965657
165,2537.71475641,37.4869498,127.0351034,1.22082181135,0.298966742573
166,2792.21463768,37.486424,127.0334977,1.31543458159,0.258665844029
167,2344.15956134,37.4862038,127.0340128,1.32533823367,0.300063299352
168,2832.23404732,37.4852042,127.0344078,1.4238866659,0.415145586393
169,2138.28680743,37.4860966,127.0357759,1.30247378467,0.405708952894
170,2370.93764392,37.4851386,127.0358583,1.40661862721,0.489193515178
171,3167.64494926,37.4864808,127.0396924,1.2491924402,0.637709162495
172,2729.33060936,37.4888159,127.0379787,0.982607554715,0.397408291168
173,3251.48406681,37.4904143,127.0401859,0.823643245314,0.211651035875
174,3141.08089014,37.4889143,127.0394373,0.977673021212,0.366493722772
175,2675.72519629,37.4858433,127.0389678,1.31484973798,0.653824321563
176,3442.76176856,37.4891712,127.0488071,1.06647441715,0.55172238674
177,3279.91277948,37.4887779,127.0408333,1.0138047752,0.40236508307
178,2387.42246213,37.4887526,127.0349649,1.02965117438,0.225819742754
179,3070.46776414,37.4891448,127.0370914,0.950821583921,0.396589851642
180,2675.72857525,37.4898426,127.037805,0.868899934742,0.298034776248
181,3528.97808435,37.4898434,127.0438136,0.999875776518,0.470871879091
182,3384.10374529,37.5162281,127.0657643,0.778651756266,0.508392484772
183,2870.19441602,37.516292,127.0648405,0.744402694897,0.430362560669
184,3740.97844974,37.5166133,127.0641091,0.750702830766,0.379816015939
185,4054.21421664,37.5165737,127.0646854,0.766607185403,0.426045946092
186,3992.5737242,37.5171071,127.0640034,0.799017312668,0.395227370514
187,4126.86775067,37.5159545,127.0625077,0.639855934936,0.222018932572
188,4301.54782994,37.5163453,127.0630333,0.692859579224,0.280704131643
189,4075.48958687,37.5158102,127.0633963,0.645179298441,0.294489046243
190,4453.45042544,37.51539,127.0617602,0.567254905614,0.145743990312
191,3975.90361446,37.5145796,127.060586,0.474938835569,0.0955676908411
192,3242.0417124,37.5150918,127.0619936,0.537214630647,0.16875284163
193,2639.04433207,37.5151241,127.0624343,0.548265691928,0.206699763185
194,4335.97833444,37.5151584,127.0451257,0.357055567285,0.344839968795
195,5676.60550459,37.5154961,127.0657214,0.709107986788,0.495424405623
196,3272.16354987,37.5122834,127.0517546,0.754650673949,0.163776734602
197,2082.02894088,37.5119922,127.0516124,0.747297678061,0.198067137591
198,2266.48348391,37.5103079,127.0533914,0.520258049581,0.364580096064
199,3126.32602546,37.5103596,127.0523083,0.610936998226,0.355803726521
200,2800.21518788,37.5090572,127.0538257,0.443445846082,0.271540587728
201,2347.6770754,37.5095041,127.0543845,0.406691875279,0.293238998168
202,3072.56469073,37.508458,127.0540504,0.417977476981,0.206294386761
203,2210.23255814,37.5079815,127.0543019,0.398791435385,0.152350460784
204,1942.84893739,37.5086409,127.054392,0.388579868238,0.205767948214
205,2408.08307606,37.5085536,127.0533955,0.475967723122,0.254303270447
206,2534.74107046,37.508431,127.0536051,0.457250416924,0.231429559555
207,2230.88634853,37.5081093,127.0538343,0.438409691135,0.192864835801
208,4393.72710712,37.5159844,127.0462102,0.432926741874,0.245064006794
209,2930.81100349,37.5060621,127.0509138,0.458605495466,0.255540910341
210,2878.7825781,37.5064703,127.0509131,0.487743320872,0.300766508768
211,2037.33582239,37.5061783,127.053033,0.565760369316,0.241708540642
212,2862.99974842,37.5070483,127.0548939,0.375987997038,0.0579363412243
213,3282.45941522,37.5079717,127.0553302,0.309123333515,0.105951812909
214,2866.96058091,37.512967,127.0549788,0.607022276132,0.209440012163
215,4083.19585199,37.5131794,127.0559557,0.548425206553,0.288462757138
216,2314.58333333,37.5108839,127.0549903,0.432688934544,0.285348103741
217,2513.94149036,37.5115994,127.0549926,0.486827751734,0.29486523675
218,5417.00841731,37.5162276,127.0485407,0.637631894,0.312491222013
219,4068.90680218,37.5177621,127.0485461,0.660299096022,0.229838961054
220,4522.06790979,37.5176314,127.0499901,0.781078815184,0.171152670041
221,4161.95505489,37.5171888,127.0430478,0.186146888743,0.172792034336
222,2922.18572318,37.5132767,127.0458578,0.51873461848,0.302980938533
223,2340.34734539,37.5142944,127.0458041,0.451225305057,0.408720733092
224,3704.75964522,37.5174878,127.0448098,0.338446672443,0.129916960228
225,2660.81648226,37.5171415,127.0443222,0.283924091361,0.187480132797
226,3267.69648617,37.5131056,127.0442073,0.431754750404,0.26331015359
227,2753.53016688,37.5109113,127.0439458,0.636155170776,0.0568905220953
228,3745.08244994,37.5177913,127.0460152,0.449450384737,0.0433828848205
229,3612.49950325,37.5173694,127.0455489,0.394375785079,0.0984802269006
230,2935.9430605,37.512247,127.0473357,0.692215192481,0.2958631758
231,3353.97039034,37.5130374,127.0478132,0.674847568766,0.383221048379
232,2542.814275,37.5134433,127.0495342,0.789007868806,0.281142457859
233,3687.09232701,37.5137553,127.0499091,0.807001293487,0.248985946657
234,5269.78030124,37.5138493,127.0515142,0.881029196712,0.111604633497
235,2837.1146152,37.5183548,127.0512094,0.904321067905,0.0390315308359
236,3763.79239477,37.5188053,127.0530001,1.0699250867,0.138762584134
237,2478.51823563,37.51905,127.0549801,1.1073972313,0.315506043511
238,3769.95815071,37.5167552,127.0446879,0.303269178928,0.196085141509
239,2741.04882459,37.51721,127.0527251,1.01260940952,0.196747882927
240,2209.82142857,37.5174595,127.0529334,1.03416670076,0.187265672701
241,2935.31942011,37.5176417,127.0526246,1.01010354298,0.153775779405
242,6072.81063347,37.516736,127.0515897,0.908332860512,0.21385426138
243,4219.3939358,37.5161739,127.0434589,0.189412784955,0.200746379057
244,2601.15606936,37.5143649,127.0533289,0.81416685731,0.106223284828
245,2754.79429587,37.5136291,127.0542748,0.699750962143,0.137670228673
246,3973.66749029,37.5198576,127.0582766,1.08777165866,0.302245740871
247,4441.02408012,37.5199625,127.0595683,1.07976466248,0.367768329151
248,3303.71630272,37.5154901,127.0423523,0.123615826672,0.156211730038
249,4401.33728442,37.5190889,127.0614322,0.97560915712,0.431843935597
250,6493.26564334,37.5180985,127.0591595,0.880267315997,0.316877110836
251,3347.0278598,37.5161194,127.0615905,0.64658586365,0.156170444841
252,3192.60293091,37.518741,127.0642579,0.97878210945,0.525511379635
253,3854.41245871,37.517759,127.0640507,0.869090060705,0.43894599127
254,2705.80518203,37.5181243,127.0645597,0.922054764771,0.499339036631
255,3044.7581113,37.5182512,127.0643047,0.928085824236,0.49100425058
256,3685.01794334,37.5173852,127.064863,0.855395962958,0.476561266571
257,3639.50236379,37.5177919,127.065143,0.906730304143,0.520537527245
258,3614.53502563,37.5170723,127.0655231,0.849174405418,0.51460377587
259,4397.24310777,37.5169575,127.0651387,0.822380142513,0.478374672744
260,4434.93363106,37.518016,127.0649909,0.924454740996,0.522853639073
261,3204.53884257,37.4640671,127.1006133,4.76881711845,2.66520372779
262,2632.56438096,37.4641165,127.10273,4.90453498965,2.65922200811
263,2738.34745763,37.4636638,127.1044593,5.05316240816,2.71870389543
264,2551.88834253,37.4600486,127.1015872,5.14151652343,3.11032221053
265,3190.10416169,37.4692712,127.1073203,4.8842513208,2.14164985919
266,3225.44883309,37.4692712,127.1073203,4.8842513208,2.14164985919
267,4116.15890548,37.4809893,127.0952309,3.32184077236,0.970160745256
268,3779.71776652,37.4890673,127.101008,3.57631332385,0.134513536163
269,2747.41064572,37.489418,127.1036464,3.80314091647,0.229065657327
270,4473.48869488,37.4870719,127.0983474,3.38001537331,0.318037116854
271,2949.20672508,37.4852813,127.0966796,3.282547778,0.540871768448
272,4116.32191875,37.4846721,127.0873935,2.5253691791,1.32049692395
273,3475.25263039,37.4848802,127.09066,2.78773380512,1.03899064994
274,3904.26546537,37.4889628,127.105154,3.94099296721,0.318460132103
275,3614.40295284,37.5200106,127.0196129,0.349350547954,0.327525015407
276,1770.15409262,37.518739,127.0206714,0.180012431125,0.277582939162
277,2447.14997233,37.5206993,127.019975,0.399806709428,0.257783131522
278,2163.57974103,37.5210669,127.0206195,0.418488575879,0.18825768039
279,2585.05532276,37.5214011,127.0215858,0.441135507777,0.0957227402607
280,2479.93886129,37.5194956,127.0243381,0.314142988043,0.254484189982
281,2798.93202301,37.5232888,127.0230058,0.532654491256,0.122658888024
282,2560.32057294,37.5230215,127.0230477,0.537656254975,0.126439169431
283,2838.80359979,37.5235167,127.0236511,0.471186566191,0.183103923801
284,2873.8317757,37.5203738,127.0264806,0.507532439793,0.23362107089
285,2129.41600577,37.5237178,127.0262878,0.242488330237,0.148393165402
286,2568.75296349,37.5214794,127.0292276,0.341865466909,0.262714302339
287,1680.67226891,37.5221919,127.0297501,0.273059399952,0.263057676477
288,2236.95844385,37.5248516,127.0307067,0.168769123308,0.188630937072
289,3337.25507962,37.5261447,127.0320408,0.334580407229,0.219380227195
290,3139.21113689,37.5260947,127.0324295,0.361323953469,0.216552761772
291,1969.93146142,37.523642,127.0309894,0.214544269053,0.275094151729
292,4874.10840182,37.5237306,127.0336683,0.435700638492,0.353779183598
293,3220.15451707,37.5265851,127.0373027,0.424625468961,0.186375704024
294,3146.25542737,37.5274161,127.0372219,0.504099030139,0.103867028436
295,5075.57245468,37.5328218,127.0280273,0.924256694105,0.676411746472
296,5361.69541347,37.524113,127.018523,0.799289491353,0.293489599499
297,4473.47437327,37.5251822,127.0199989,0.782782551245,0.266843412316
298,5248.35389321,37.5260254,127.0246603,0.403774374926,0.314588408746
299,5171.429282,37.527481,127.024268,0.519169071837,0.348808572583
300,5157.88246253,37.5289263,127.0242707,0.632824885647,0.416909974558
301,4714.28571429,37.5310487,127.0250939,0.795926635504,0.548080135886
302,6117.45454545,37.5311981,127.0269248,0.759823329717,0.506680600529
303,6447.82864074,37.5304891,127.0262824,0.699287092272,0.44700654416
304,5488.50705382,37.5301931,127.0273203,0.643150212955,0.390257495453
305,6908.20868296,37.5320757,127.0284556,0.839185187882,0.594163672771
306,5221.77937541,37.5300542,127.028845,0.613666734304,0.374184293489
307,5217.00992188,37.5300542,127.028845,0.613666734304,0.374184293489
308,6953.45733499,37.5324077,127.0305942,0.889091195316,0.667301684281
309,4549.9634919,37.5307261,127.0352887,0.89329789622,0.307705056428
310,4703.77416937,37.529664,127.0365345,0.752103557238,0.172492304634
311,4885.79976588,37.5308644,127.0368902,0.862469037828,0.308371602198
312,4767.60130294,37.5290723,127.0381148,0.638773794427,0.182037753163
313,6226.95119537,37.5302705,127.0387567,0.754674184275,0.314973512397
314,4884.98785232,37.5298051,127.0405888,0.69103558855,0.362422913783
315,5418.18000896,37.5300056,127.0423037,0.734489175588,0.418254390761
316,4962.35402271,37.5289036,127.0419761,0.608564133587,0.295000247815
317,5164.56779534,37.5291933,127.043812,0.69541785094,0.418501231891
318,1957.97121671,37.5053885,127.0299959,0.623714103051,0.465542372938
319,2221.19642636,37.5064572,127.0337383,0.838427447753,0.226908983403
320,2203.93830901,37.5042391,127.0345439,0.798034302125,0.358139164129
321,1891.40667918,37.5024895,127.031161,0.441692026089,0.374790139254
322,1689.93292106,37.5015033,127.034518,0.53759091363,0.0963816633714
323,1853.8778178,37.5066233,127.0386336,0.799266844341,0.304420557539
324,1879.89282386,37.5066825,127.0388229,0.7871306543,0.290470986501
325,1606.59308019,37.5052914,127.0395069,0.673523789162,0.289316098601
326,2089.23726259,37.5049393,127.0384233,0.756454050961,0.254220465172
327,2508.75303455,37.5091876,127.0412814,0.783975194469,0.0822209508875
328,2092.1386306,37.5021021,127.0435446,0.329138553411,0.0963163346748
329,2612.5,37.502153,127.0437204,0.312831235818,0.0817314821658
330,2144.16856001,37.5019467,127.0442817,0.284378335415,0.0861565221666
331,2861.55934248,37.5024649,127.0451788,0.186570943824,0.0819508523558
332,3233.81109143,37.5025992,127.0458512,0.133874064158,0.136846420017
333,2964.09814936,37.5030841,127.0483309,0.143109249693,0.0964392611497
334,4891.99491741,37.5024363,127.0466551,0.122609392497,0.209518601207
335,2991.04482736,37.501419,127.0448721,0.290649330993,0.153137126653
336,4436.26610463,37.4999072,127.0373932,0.260969933101,0.21736013733
337,2891.57379709,37.5016503,127.0455138,0.238502750449,0.159702072486
338,4249.15711145,37.4994913,127.0466111,0.449756996509,0.412742437883
339,3394.91739306,37.5005387,127.0475603,0.339423775832,0.37587939086
340,3781.71498852,37.50246,127.0493726,0.255591545522,0.181129208925
341,4829.16815829,37.4999072,127.0373932,0.260969933101,0.21736013733
342,2937.90850155,37.5013456,127.0427038,0.436395405965,0.208430452739
343,2748.45482796,37.5002722,127.0423465,0.468567678427,0.2745854123
344,1945.09826998,37.4994933,127.0411803,0.334114621683,0.32243115271
345,4162.33031674,37.4978993,127.0389649,0.0736581911001,0.219940876448
346,5154.67139763,37.4974265,127.0392163,0.0936555653954,0.170031214583
347,1574.71123126,37.4984318,127.0410627,0.267859598844,0.339804995567
348,2240.85709299,37.497957,127.0414001,0.285136569239,0.318161901963
349,2238.1457891,37.498545,127.042467,0.39017451667,0.431380870172
350,2277.07006369,37.4975735,127.042338,0.3659241244,0.357270320171
351,2155.4753142,37.4959576,127.0373104,0.20353090784,0.137200610218
352,2471.21722541,37.4958054,127.0373248,0.218820674587,0.13651171801
353,2955.47031354,37.4956162,127.0378689,0.227826998579,0.0942778720792
354,4276.83477368,37.498551,127.0464387,0.554972554123,0.500488477475
355,4572.27310586,37.4976537,127.0467951,0.653810353749,0.604857432956
356,4028.18544322,37.4996497,127.0499488,0.51297413503,0.471937347381
357,4707.7359952,37.4987189,127.0499436,0.484968893347,0.498968877387
358,4638.53161485,37.4972705,127.0502289,0.434609980259,0.429083742791
359,3637.17605004,37.4971979,127.0477022,0.657700199054,0.650370752942
360,2770.58249268,37.4966956,127.045872,0.685934635812,0.624338376909
361,3187.21586378,37.4960577,127.0463178,0.738548020634,0.657917721568
362,2329.55139249,37.4966827,127.0463912,0.731446518362,0.669568971933
363,4179.61311116,37.4953338,127.0472735,0.729987079112,0.705836629374
364,4467.62887095,37.4964269,127.0482989,0.613176940646,0.597666399561
365,4002.33793172,37.4966683,127.0515404,0.327225445112,0.310508907165
366,3499.10394265,37.4960895,127.0503784,0.443409192198,0.420223586023
367,2603.18717868,37.4969794,127.042962,0.427422935803,0.380192921185
368,3399.19692153,37.4973382,127.0427685,0.405291068416,0.378754597361
369,1702.41650828,37.4961262,127.0419822,0.374846388914,0.27605650281
370,2051.13813533,37.496308,127.0421766,0.381890479499,0.295401531358
371,2032.15472235,37.4951525,127.0409101,0.366854054618,0.199860666999
372,1825.14149538,37.4952101,127.041122,0.374679631523,0.214447410605
373,1741.05461394,37.4957961,127.0428278,0.458009404875,0.350046228542
374,1715.58967488,37.4955878,127.0429209,0.476073121489,0.359918316382
375,2072.29870535,37.4943792,127.0434418,0.588912763789,0.431505734025
376,2324.53893443,37.4941886,127.043494,0.60578488114,0.423943923121
377,2000.10727312,37.4936263,127.0426022,0.592940233775,0.324448246857
378,1995.5808815,37.4941149,127.0356502,0.452548526137,0.234124596594
379,2202.44903126,37.492706,127.037792,0.55086623785,0.151394590503
380,2128.77214417,37.492543,127.037802,0.568906395354,0.144901824124
381,2841.70757418,37.492872,127.0385826,0.532381308086,0.102485106619
382,2802.64054544,37.4999072,127.0373932,0.260969933101,0.21736013733
383,3655.53555776,37.4983635,127.0322491,0.311150496145,0.191401238255
384,2751.89940727,37.497514,127.0310602,0.240126926216,0.16884845753
385,2861.13813745,37.4962612,127.0301445,0.292446722346,0.0456882431471
386,2749.62991242,37.4953323,127.0303725,0.395389996854,0.138771552735
387,3196.82959049,37.4963764,127.0330969,0.45970695,0.252700249789
388,2062.5,37.4975512,127.0329687,0.392361792814,0.247340358047
389,2017.72727697,37.4965018,127.0338813,0.401258667132,0.277679537207
390,2324.1345692,37.4973708,127.0330536,0.406042735071,0.265538535027
391,4028.58311813,37.4947405,127.030724,0.468018137642,0.211538013414
392,2700.92096494,37.4921103,127.03094,0.752092727129,0.0318884653712
393,1743.87781034,37.4917452,127.0353256,0.70365960045,0.333421847434
394,1697.86636901,37.4915118,127.035756,0.715629655218,0.329872496902
395,2488.41223452,37.4920581,127.0349054,0.686136262864,0.283264898825
396,2478.66080091,37.4923761,127.0356714,0.627213181721,0.304489738352
397,2394.04194869,37.4918016,127.0329659,0.797294705938,0.193111622868
398,2226.19047619,37.4920086,127.0340341,0.726762962793,0.250585275639
399,2678.42885373,37.4720063,127.1104558,4.96874224884,1.93897873618
400,3509.50223582,37.4907367,127.0776072,1.50563744173,1.14282163476
